Product	Description	Price DKK	Production site
7152140	Product 8215	50	Kvistgård
7152159	Product 8234	126	Kvistgård
7152132	Product 8240	71	Kvistgård
7177143	Product 8245	110	Kvistgård
7152175	Product 8252	127	Kvistgård
7183542	Product 8398	69	Kvistgård
7152124	Product 8417	128	Kvistgård
7193670	Product 8548	67	Kvistgård
7193661	Product 8558	39	Kvistgård
7176791	Product 8745	69	Kvistgård
7176830	Product 8747	58	Kvistgård
7176813	Product 8752	55	Kvistgård
7176805	Product 8755	114	Kvistgård
7176848	Product 8759	67	Kvistgård
7163657	Product 9138	121	Kvistgård
7164491	Product 9157	79	Kvistgård
7164432	Product 9236	107	Kvistgård
7197381	Product 10883	84	Kvistgård
7197420	Product 10884	61	Kvistgård
7197446	Product 10885	112	Kvistgård
7197403	Product 10886	38	Kvistgård
7197390	Product 10887	84	Kvistgård
7197454	Product 10888	102	Kvistgård
7197497	Product 10951	52	Kvistgård
7197519	Product 10952	73	Kvistgård
7197470	Product 10953	45	Kvistgård
7197527	Product 10958	91	Kvistgård
7198337	Product 11039	112	Kvistgård
7198345	Product 11041	97	Kvistgård
7192665	Product 11047	41	Kvistgård
7192256	Product 11463	66	Kvistgård
7192257	Product 11464	125	Kvistgård
7192465	Product 11549	69	Kvistgård
7192467	Product 11550	69	Kvistgård
7192597	Product 11639	72	Kvistgård
7192599	Product 11640	54	Kvistgård
7192595	Product 11641	130	Kvistgård
7192598	Product 11642	32	Kvistgård
7192596	Product 11643	59	Kvistgård
7192600	Product 11644	88	Kvistgård
7192593	Product 11645	125	Kvistgård
7192594	Product 11646	58	Kvistgård
7192692	Product 11717	55	Kvistgård
7192775	Product 11903	74	Kvistgård
7192802	Product 11949	112	Kvistgård
7192806	Product 11950	54	Kvistgård
7192809	Product 11951	105	Kvistgård
7192898	Product 12001	103	Kvistgård
7192901	Product 12002	64	Kvistgård
7192915	Product 12018	104	Kvistgård
7700759	Product 12022	45	Kvistgård
7700758	Product 12024	108	Kvistgård
7700760	Product 12025	82	Kvistgård
7193256	Product 12284	116	Kvistgård
7193382	Product 12401	82	Kvistgård
7193383	Product 12402	46	Kvistgård
7193379	Product 12403	41	Kvistgård
7193747	Product 12591	74	Kvistgård
7193741	Product 12592	119	Kvistgård
7193745	Product 12593	44	Kvistgård
7193744	Product 12594	59	Kvistgård
7193779	Product 12651	113	Kvistgård
7193984	Product 12786	30	Kvistgård
7194105	Product 12844	124	Kvistgård
7194100	Product 12845	90	Kvistgård
7194127	Product 12847	103	Kvistgård
7194115	Product 12848	111	Kvistgård
7194121	Product 12849	116	Kvistgård
7194108	Product 12851	67	Kvistgård
7194118	Product 12852	49	Kvistgård
7194124	Product 12853	57	Kvistgård
7194219	Product 13242	118	Kvistgård
7194187	Product 13243	87	Kvistgård
7194184	Product 13245	52	Kvistgård
7194232	Product 13247	97	Kvistgård
7194249	Product 13253	55	Kvistgård
7194227	Product 13270	56	Kvistgård
7194303	Product 13551	99	Kvistgård
7159668	Product 13794	38	Kvistgård
7168330	Product 14107	36	Kvistgård
7200038	Product 15048	50	Kvistgård
7256299	Product 15266	115	Kvistgård
7193575	Product 15381	60	Kvistgård
7193649	Product 15389	102	Kvistgård
7100694	Product 15428	109	Kvistgård
7100634	Product 15700	98	Kvistgård
7100529	Product 16010	56	Kvistgård
7100528	Product 16011	38	Kvistgård
7100527	Product 16012	115	Kvistgård
7193852	Product 16360	68	Kvistgård
7100080	Product 16407	36	Kvistgård
7193981	Product 16575	104	Kvistgård
7168357	Product 16728	78	Kvistgård
7164157	Product 16971	86	Kvistgård
7195605	Product 17143	64	Kvistgård
7150679	Product 17287	80	Kvistgård
7165609	Product 17320	95	Kvistgård
7176678	Product 17375	54	Kvistgård
7176627	Product 17377	96	Kvistgård
7174390	Product 17411	113	Kvistgård
7157355	Product 17450	88	Kvistgård
7162715	Product 17557	125	Kvistgård
7175760	Product 17681	112	Kvistgård
7175779	Product 17685	48	Kvistgård
7167261	Product 17746	76	Kvistgård
7171617	Product 17906	98	Kvistgård
7197438	Product 18219	100	Kvistgård
7197500	Product 18227	65	Kvistgård
7198329	Product 18240	89	Kvistgård
7192601	Product 18329	127	Kvistgård
7192705	Product 18340	95	Kvistgård
7193743	Product 18493	85	Kvistgård
7193746	Product 18495	97	Kvistgård
7193683	Product 18499	49	Kvistgård
7194104	Product 18544	77	Kvistgård
7194112	Product 18545	120	Kvistgård
7100259	Product 18581	34	Kvistgård
7192970	Product 18677	62	Kvistgård
7159277	Product 18859	64	Kvistgård
7200037	Product 18903	86	Kvistgård
7175655	Product 19094	52	Kvistgård
7194215	Product 19176	122	Kvistgård
7194246	Product 19177	69	Kvistgård
7194297	Product 19227	98	Kvistgård
7168349	Product 19313	40	Kvistgård
7168136	Product 19328	31	Kvistgård
7168306	Product 19722	74	Kvistgård
7193922	Product 19816	69	Kvistgård
7193977	Product 19873	93	Kvistgård
7174683	Product 20024	92	Kvistgård
7187750	Product 20171	102	Kvistgård
7160925	Product 20322	78	Kvistgård
7160933	Product 20333	127	Kvistgård
7161760	Product 20589	49	Kvistgård
7174675	Product 20669	32	Kvistgård
7174381	Product 20749	103	Kvistgård
7190506	Product 20946	66	Kvistgård
7183046	Product 21023	67	Kvistgård
7152167	Product 21070	77	Kvistgård
7163703	Product 21214	126	Kvistgård
7197411	Product 21492	113	Kvistgård
7197489	Product 21499	72	Kvistgård
7192466	Product 21607	47	Kvistgård
7192586	Product 21626	95	Kvistgård
7176902	Product 153	78	Græsted
7100920	Product 319	90	Græsted
7100918	Product 320	88	Græsted
7100925	Product 321	125	Græsted
7100921	Product 322	47	Græsted
7100923	Product 323	46	Græsted
7100919	Product 324	118	Græsted
7100932	Product 325	129	Græsted
7100928	Product 326	105	Græsted
7100912	Product 330	32	Græsted
7100910	Product 331	70	Græsted
7100913	Product 332	105	Græsted
7100917	Product 333	104	Græsted
7100909	Product 334	128	Græsted
7100915	Product 335	33	Græsted
7100939	Product 336	65	Græsted
7100941	Product 337	101	Græsted
7100938	Product 338	85	Græsted
7100950	Product 344	116	Græsted
7100948	Product 346	119	Græsted
7101359	Product 540	72	Græsted
7101361	Product 541	106	Græsted
7101360	Product 543	65	Græsted
7186207	Product 660	78	Græsted
7164556	Product 771	109	Græsted
7181884	Product 1319	125	Græsted
7101471	Product 1407	71	Græsted
7101482	Product 1408	89	Græsted
7101479	Product 1409	61	Græsted
7101476	Product 1410	99	Græsted
7101480	Product 1411	53	Græsted
7101441	Product 1424	81	Græsted
7101475	Product 1425	120	Græsted
7101474	Product 1426	125	Græsted
7101498	Product 1437	99	Græsted
7101497	Product 1438	107	Græsted
7101496	Product 1442	75	Græsted
7101117	Product 1461	106	Græsted
7101119	Product 1462	89	Græsted
7190913	Product 1680	80	Græsted
7184468	Product 1794	97	Græsted
7184131	Product 2234	127	Græsted
7184140	Product 2250	102	Græsted
7161069	Product 2560	107	Græsted
7160780	Product 2700	37	Græsted
7160771	Product 2944	50	Græsted
7163533	Product 2991	67	Græsted
7163576	Product 2994	62	Græsted
7172168	Product 3296	123	Græsted
7236344	Product 3364	117	Græsted
7236336	Product 3380	49	Græsted
7236352	Product 3396	97	Græsted
7185120	Product 3763	72	Græsted
7185103	Product 3796	63	Græsted
7237979	Product 4675	87	Græsted
7159323	Product 4721	116	Græsted
7186193	Product 5104	48	Græsted
7196610	Product 5113	124	Græsted
7196628	Product 5144	81	Græsted
7170041	Product 5335	101	Græsted
7165218	Product 5871	48	Græsted
7165170	Product 5892	117	Græsted
7190620	Product 5898	85	Græsted
7190611	Product 5916	97	Græsted
7163495	Product 5918	112	Græsted
7165188	Product 5924	127	Græsted
7165200	Product 5931	86	Græsted
7163517	Product 5944	79	Græsted
7165161	Product 5951	79	Græsted
7164955	Product 6635	106	Græsted
7164939	Product 6661	60	Græsted
7163215	Product 6663	93	Græsted
7178891	Product 6976	120	Græsted
7190255	Product 7018	75	Græsted
7247907	Product 7052	121	Græsted
7165293	Product 7102	101	Græsted
7182465	Product 7108	107	Græsted
7157576	Product 7194	30	Græsted
7157592	Product 7203	105	Græsted
7157584	Product 7223	126	Græsted
7157606	Product 7232	64	Græsted
7234848	Product 7357	35	Græsted
7181914	Product 7482	52	Græsted
7181876	Product 7489	82	Græsted
7164629	Product 7491	103	Græsted
7181868	Product 7547	116	Græsted
7176899	Product 7889	36	Græsted
7183305	Product 8106	82	Græsted
7166893	Product 8231	64	Græsted
7167199	Product 8311	117	Græsted
7167172	Product 8321	96	Græsted
7166729	Product 8413	44	Græsted
7166737	Product 8423	60	Græsted
7166915	Product 8567	87	Græsted
7166931	Product 8579	55	Græsted
7136215	Product 8727	36	Græsted
7176872	Product 8742	104	Græsted
7176864	Product 8762	114	Græsted
7170971	Product 8769	90	Græsted
7171404	Product 8931	82	Græsted
7171447	Product 8934	64	Græsted
7171390	Product 8948	64	Græsted
7164513	Product 9145	41	Græsted
7164530	Product 9150	100	Græsted
7063533	Product 10627	31	Græsted
7197586	Product 10959	58	Græsted
7197543	Product 10960	61	Græsted
7197551	Product 10961	40	Græsted
7196024	Product 11008	54	Græsted
7700757	Product 12019	55	Græsted
7700755	Product 12021	69	Græsted
7700754	Product 12023	101	Græsted
7700756	Product 12026	68	Græsted
7193008	Product 12161	91	Græsted
7193012	Product 12162	65	Græsted
7193015	Product 12163	36	Græsted
7193312	Product 12423	115	Græsted
7193315	Product 12424	31	Græsted
7193751	Product 12588	97	Græsted
7193753	Product 12589	78	Græsted
7193752	Product 12590	113	Græsted
7193748	Product 12595	106	Græsted
7193951	Product 12726	41	Græsted
7100253	Product 13087	46	Græsted
7100254	Product 13088	32	Græsted
7101385	Product 13145	67	Græsted
7101515	Product 13181	112	Græsted
7101514	Product 13183	123	Græsted
7101380	Product 13494	65	Græsted
7101382	Product 13495	113	Græsted
7101381	Product 13496	40	Græsted
7101556	Product 13668	92	Græsted
7169833	Product 14346	52	Græsted
7176856	Product 14510	113	Græsted
7101319	Product 14624	123	Græsted
7101326	Product 14629	42	Græsted
7163509	Product 14891	88	Græsted
7101204	Product 14956	61	Græsted
7100053	Product 15016	91	Græsted
7100054	Product 15038	65	Græsted
7100052	Product 15040	58	Græsted
7100697	Product 15054	126	Græsted
7163541	Product 15226	110	Græsted
7101340	Product 15438	76	Græsted
7100769	Product 15513	38	Græsted
7100768	Product 15514	98	Græsted
7200385	Product 15542	119	Græsted
7200387	Product 15543	60	Græsted
7101177	Product 15552	94	Græsted
7100624	Product 15666	105	Græsted
7100622	Product 15668	72	Græsted
7100623	Product 15672	87	Græsted
7100613	Product 15689	71	Græsted
7100615	Product 15690	33	Græsted
7100614	Product 15691	30	Græsted
7100631	Product 15703	104	Græsted
7100667	Product 15974	110	Græsted
7100668	Product 15975	129	Græsted
7100669	Product 15978	65	Græsted
7100526	Product 16008	71	Græsted
7101296	Product 16118	90	Græsted
7101304	Product 16122	121	Græsted
7101303	Product 16125	75	Græsted
7100926	Product 16458	65	Græsted
7100927	Product 16459	40	Græsted
7100929	Product 16460	34	Græsted
7100951	Product 16463	103	Græsted
7101472	Product 16655	101	Græsted
7101118	Product 16664	118	Græsted
7163525	Product 16889	71	Græsted
7236360	Product 16960	36	Græsted
7188064	Product 17186	85	Græsted
7178875	Product 17539	96	Græsted
7165226	Product 17573	63	Græsted
7165285	Product 17580	48	Græsted
7234856	Product 17599	55	Græsted
7181892	Product 17627	87	Græsted
7181906	Product 17637	68	Græsted
7163614	Product 17928	109	Græsted
7163622	Product 17931	116	Græsted
7192260	Product 18298	50	Græsted
7192261	Product 18299	93	Græsted
7193754	Product 18492	115	Græsted
7101557	Product 18683	81	Græsted
7188072	Product 18781	68	Græsted
7188056	Product 18788	60	Græsted
7101327	Product 18836	116	Græsted
7163584	Product 18939	114	Græsted
7164947	Product 18945	75	Græsted
7101320	Product 19411	82	Græsted
7182120	Product 19475	92	Græsted
7200386	Product 19571	92	Græsted
7101205	Product 19604	32	Græsted
7100524	Product 19641	124	Græsted
7101297	Product 19651	53	Græsted
7101305	Product 19652	111	Græsted
7100525	Product 19658	51	Græsted
7166745	Product 19683	61	Græsted
7100924	Product 19753	109	Græsted
7100931	Product 19755	88	Græsted
7100908	Product 19756	87	Græsted
7100916	Product 19757	36	Græsted
7100911	Product 19758	50	Græsted
7100940	Product 19760	55	Græsted
7176880	Product 19905	71	Græsted
7101477	Product 19933	56	Græsted
7101478	Product 19934	115	Græsted
7184123	Product 20095	32	Græsted
7161077	Product 20237	82	Græsted
7185111	Product 20363	67	Græsted
7159315	Product 20507	36	Græsted
7186215	Product 20574	73	Græsted
7178948	Product 20815	59	Græsted
7190263	Product 20875	54	Græsted
7167180	Product 21087	111	Græsted
7183313	Product 21123	36	Græsted
7164521	Product 21222	109	Græsted
7164548	Product 21223	57	Græsted
7197560	Product 21500	78	Græsted
7197578	Product 21501	128	Græsted
7197535	Product 21502	67	Græsted
7193749	Product 21767	68	Græsted
7194309	Product 14	115	Fredensborg
7194302	Product 15	94	Fredensborg
7100068	Product 134	125	Fredensborg
7184646	Product 1533	105	Fredensborg
7184328	Product 1639	91	Fredensborg
7184247	Product 1643	71	Fredensborg
7184280	Product 1646	73	Fredensborg
7184255	Product 1655	90	Fredensborg
7184298	Product 1662	129	Fredensborg
7184239	Product 1668	70	Fredensborg
7184271	Product 1671	121	Fredensborg
7184095	Product 1858	85	Fredensborg
7184077	Product 1868	37	Fredensborg
7184093	Product 1877	111	Fredensborg
7184603	Product 2079	128	Fredensborg
7184620	Product 2088	72	Fredensborg
7184557	Product 2091	77	Fredensborg
7184590	Product 2099	108	Fredensborg
7184611	Product 2101	100	Fredensborg
7184581	Product 2111	65	Fredensborg
7184220	Product 2241	61	Fredensborg
7187734	Product 2758	81	Fredensborg
7187203	Product 2999	128	Fredensborg
7187211	Product 3031	80	Fredensborg
7187033	Product 3673	69	Fredensborg
7187041	Product 3712	112	Fredensborg
7186304	Product 3719	66	Fredensborg
7186312	Product 3743	115	Fredensborg
7185286	Product 4481	95	Fredensborg
7190646	Product 5888	59	Fredensborg
7190662	Product 6714	59	Fredensborg
7253664	Product 8256	44	Fredensborg
7253710	Product 8268	113	Fredensborg
7253656	Product 8278	103	Fredensborg
7182783	Product 8296	71	Fredensborg
7192243	Product 11457	128	Fredensborg
7192445	Product 11541	45	Fredensborg
7700751	Product 12033	36	Fredensborg
7193069	Product 12127	61	Fredensborg
7193065	Product 12128	50	Fredensborg
7101434	Product 12976	77	Fredensborg
7101433	Product 12977	125	Fredensborg
7101444	Product 12997	126	Fredensborg
7101443	Product 12998	99	Fredensborg
7100237	Product 13067	95	Fredensborg
7600017	Product 13073	118	Fredensborg
7600018	Product 13074	66	Fredensborg
7101254	Product 13306	75	Fredensborg
7200556	Product 13308	89	Fredensborg
7100013	Product 13343	124	Fredensborg
7100012	Product 13368	92	Fredensborg
7184654	Product 14045	34	Fredensborg
7182775	Product 14490	100	Fredensborg
7100055	Product 15015	41	Fredensborg
7100062	Product 15020	35	Fredensborg
7100061	Product 15023	69	Fredensborg
7600050	Product 15871	99	Fredensborg
7186290	Product 16226	126	Fredensborg
7194305	Product 16385	52	Fredensborg
7184301	Product 16686	125	Fredensborg
7184263	Product 16688	31	Fredensborg
7184336	Product 16755	82	Fredensborg
7185294	Product 17151	102	Fredensborg
7253699	Product 17767	82	Fredensborg
7700752	Product 18387	60	Fredensborg
7700753	Product 18388	61	Fredensborg
7101432	Product 18570	50	Fredensborg
7101442	Product 18573	40	Fredensborg
7100014	Product 18625	82	Fredensborg
7187050	Product 18765	46	Fredensborg
7253729	Product 18810	56	Fredensborg
7253737	Product 18814	92	Fredensborg
7101318	Product 18838	111	Fredensborg
7100236	Product 19143	122	Fredensborg
7184085	Product 19310	79	Fredensborg
7184905	Product 19348	55	Fredensborg
7184638	Product 19557	50	Fredensborg
7184344	Product 20065	78	Fredensborg
7190654	Product 20833	58	Fredensborg
7182767	Product 21082	59	Fredensborg
7192242	Product 21593	115	Fredensborg
7191642	Product 2200	112	Fjenneslev
7163550	Product 2972	123	Fjenneslev
7154208	Product 4359	124	Fjenneslev
7188587	Product 5299	85	Fjenneslev
7139535	Product 6050	54	Fjenneslev
7147279	Product 7455	32	Fjenneslev
7135904	Product 8526	86	Fjenneslev
7193836	Product 12708	39	Fjenneslev
7193839	Product 12709	115	Fjenneslev
7193833	Product 12710	125	Fjenneslev
7101532	Product 13633	88	Fjenneslev
7231709	Product 14750	43	Fjenneslev
7184697	Product 18742	104	Nærum
7184727	Product 1537	95	Glostrup
7184700	Product 1544	52	Glostrup
7184719	Product 1552	55	Glostrup
7172567	Product 3672	38	Glostrup
7169868	Product 4691	105	Glostrup
7169841	Product 4702	65	Glostrup
7169876	Product 4710	89	Glostrup
7169850	Product 4722	79	Glostrup
7164998	Product 6601	95	Glostrup
7171366	Product 8935	40	Glostrup
7170815	Product 9043	67	Glostrup
7170823	Product 9061	91	Glostrup
7192097	Product 11277	37	Glostrup
7192098	Product 11279	71	Glostrup
7193215	Product 12234	65	Glostrup
7193212	Product 12235	98	Glostrup
7101256	Product 13305	114	Glostrup
7169884	Product 14761	114	Glostrup
7101199	Product 14953	62	Glostrup
7200539	Product 14963	130	Glostrup
7193571	Product 15382	110	Glostrup
7100619	Product 15665	84	Glostrup
7100621	Product 15669	120	Glostrup
7100618	Product 15671	65	Glostrup
7193218	Product 18428	101	Glostrup
7170890	Product 20268	41	Glostrup
7164696	Product 20694	36	Glostrup
7192095	Product 21566	63	Glostrup
7186789	Product 2974	78	Smørum
7185537	Product 4180	126	Smørum
7185510	Product 4197	81	Smørum
7185324	Product 4491	112	Smørum
7185251	Product 4541	80	Smørum
7185316	Product 4574	103	Smørum
